,NEname,dateTime,SC.AnsSessionTerm.fromVoLTE,SC.OrigRelBeforeRing.fromVoLTE,SC.OrigRelAfterRing.fromVoLTE,SC.FailSessionOrig.403.fromVoLTE,SC.FailSessionOrig.404.fromVoLTE,SC.FailSessionOrig.408.fromVoLTE,SC.FailSessionOrig.480.fromVoLTE,SC.FailSessionOrig.484.fromVoLTE,SC.FailSessionOrig.487.fromVoLTE,SC.FailSessionOrig.486.fromVoLTE,SC.FailSessionOrig.600.fromVoLTE,SC.FailSessionOrig.603.fromVoLTE,SC.FailSessionOrig.604.fromVoLTE,SC.AnsSessionOrig.fromVoLTE,SC.FailSessionTerm.403.fromVoLTE,SC.FailSessionTerm.404.fromVoLTE,SC.FailSessionTerm.408.fromVoLTE,SC.FailSessionTerm.480.fromVoLTE,SC.FailSessionTerm.484.fromVoLTE,SC.FailSessionTerm.486.fromVoLTE,SC.FailSessionTerm.487.fromVoLTE,SC.FailSessionTerm.600.fromVoLTE,SC.FailSessionTerm.603.fromVoLTE,SC.FailSessionTerm.604.fromVoLTE,SC.TermRelBeforeRing.fromVoLTE,SC.TermRelAfterRing.fromVoLTE,SC.AttSessionOrig.fromVoLTE,SC.AttSessionTerm.fromVoLTE
0,CQISBG6BZX,20210124141500,53813.0,5575.0,12508.0,2.0,3.0,1677.0,383.0,0.0,585.0,16.0,0.0,3.0,0.0,51503.0,19.0,0.0,4045.0,30.0,0.0,741.0,1542.0,0.0,0.0,0.0,3065.0,11110.0,72288.0,74430.0
1,CQISBG8BZX,20210124141500,53866.0,5530.0,12597.0,5.0,7.0,1630.0,351.0,0.0,529.0,11.0,0.0,3.0,0.0,51098.0,0.0,0.0,3944.0,34.0,0.0,702.0,1551.0,0.0,0.0,0.0,2966.0,10783.0,71794.0,73911.0
2,CQISBG7BZX,20210124141500,54009.0,5552.0,12525.0,7.0,5.0,1603.0,384.0,0.0,616.0,18.0,0.0,1.0,0.0,50825.0,0.0,0.0,4112.0,22.0,0.0,726.0,1530.0,0.0,0.0,0.0,3059.0,10939.0,71579.0,74462.0
3,CQISBG9BZX,20210124141500,54549.0,5453.0,12484.0,9.0,6.0,1599.0,401.0,0.0,580.0,11.0,0.0,0.0,1.0,51259.0,9.0,0.0,4106.0,26.0,0.0,739.0,1546.0,0.0,1.0,0.0,3025.0,10934.0,71822.0,75027.0
4,CQISBG5BZX,20210124141500,53911.0,5472.0,12285.0,3.0,4.0,1679.0,373.0,0.0,575.0,21.0,0.0,2.0,1.0,50738.0,0.0,0.0,4039.0,21.0,0.0,734.0,1560.0,0.0,0.0,0.0,2867.0,10743.0,71177.0,73957.0
5,CQISBG6BZX,20210124143000,53830.0,5487.0,12489.0,3.0,1.0,1611.0,362.0,0.0,522.0,19.0,0.0,4.0,0.0,50144.0,0.0,0.0,4057.0,34.0,0.0,751.0,1546.0,0.0,1.0,0.0,2937.0,10859.0,70674.0,74067.0
6,CQISBG8BZX,20210124143000,53635.0,5582.0,12153.0,7.0,0.0,1600.0,388.0,0.0,569.0,16.0,0.0,4.0,0.0,50498.0,8.0,0.0,3968.0,35.0,0.0,722.0,1514.0,0.0,1.0,0.0,2922.0,10831.0,70847.0,73697.0
7,CQISBG7BZX,20210124143000,53688.0,5357.0,12599.0,5.0,1.0,1589.0,369.0,0.0,576.0,17.0,0.0,2.0,1.0,49998.0,0.0,0.0,3923.0,25.0,0.0,646.0,1611.0,0.0,1.0,0.0,2875.0,10935.0,70564.0,73789.0
8,CQISBG9BZX,20210124143000,53492.0,5367.0,12486.0,5.0,1.0,1652.0,363.0,0.0,531.0,19.0,0.0,8.0,0.0,50338.0,5.0,0.0,3978.0,27.0,0.0,692.0,1550.0,0.0,0.0,0.0,2983.0,10842.0,70801.0,73642.0
9,CQISBG5BZX,20210124143000,53194.0,5457.0,12084.0,4.0,5.0,1669.0,427.0,0.0,564.0,20.0,0.0,1.0,0.0,50385.0,0.0,0.0,3985.0,33.0,0.0,722.0,1627.0,0.0,0.0,0.0,2808.0,10869.0,70642.0,73339.0
10,CQISBG6BZX,20210124144500,52987.0,5354.0,12168.0,3.0,3.0,1561.0,380.0,0.0,559.0,28.0,0.0,5.0,0.0,48987.0,1.0,0.0,4028.0,21.0,0.0,784.0,1621.0,0.0,0.0,0.0,2935.0,10850.0,69080.0,73325.0
11,CQISBG8BZX,20210124144500,52724.0,5566.0,12204.0,3.0,6.0,1647.0,376.0,0.0,561.0,23.0,0.0,2.0,1.0,49835.0,0.0,0.0,4046.0,26.0,0.0,801.0,1536.0,0.0,0.0,0.0,3056.0,10662.0,70263.0,72921.0
12,CQISBG7BZX,20210124144500,53110.0,5336.0,12067.0,1.0,4.0,1717.0,360.0,0.0,542.0,16.0,0.0,1.0,0.0,49612.0,0.0,0.0,3976.0,26.0,0.0,680.0,1556.0,0.0,0.0,0.0,2873.0,10831.0,69672.0,73137.0
13,CQISBG9BZX,20210124144500,53154.0,5302.0,12313.0,5.0,7.0,1676.0,413.0,0.0,568.0,17.0,0.0,1.0,0.0,50011.0,1.0,0.0,4088.0,30.0,0.0,681.0,1576.0,0.0,1.0,0.0,2950.0,10598.0,70345.0,73149.0
14,CQISBG5BZX,20210124144500,52732.0,5289.0,12000.0,4.0,8.0,1628.0,343.0,0.0,588.0,24.0,0.0,5.0,0.0,49578.0,0.0,0.0,4043.0,30.0,0.0,666.0,1584.0,0.0,1.0,0.0,2769.0,10935.0,69495.0,72854.0
15,CQISBG6BZX,20210124150000,53329.0,5322.0,12454.0,4.0,4.0,1631.0,353.0,0.0,544.0,23.0,0.0,2.0,0.0,49799.0,0.0,0.0,3996.0,17.0,0.0,719.0,1540.0,0.0,0.0,0.0,2886.0,10641.0,70173.0,73190.0
16,CQISBG8BZX,20210124150000,52937.0,5525.0,12209.0,8.0,7.0,1535.0,414.0,0.0,534.0,25.0,0.0,4.0,0.0,49615.0,0.0,0.0,4090.0,31.0,0.0,718.0,1508.0,0.0,2.0,0.0,2975.0,10872.0,69901.0,73180.0
17,CQISBG7BZX,20210124150000,52855.0,5296.0,12226.0,4.0,2.0,1635.0,376.0,0.0,554.0,17.0,0.0,4.0,0.0,49893.0,0.0,0.0,3958.0,23.0,0.0,678.0,1602.0,0.0,1.0,0.0,2842.0,10745.0,70036.0,72766.0
18,CQISBG9BZX,20210124150000,52952.0,5275.0,12201.0,10.0,6.0,1555.0,365.0,0.0,531.0,23.0,0.0,2.0,1.0,49864.0,0.0,0.0,3989.0,25.0,0.0,729.0,1596.0,0.0,1.0,0.0,2969.0,10658.0,69866.0,72998.0
19,CQISBG5BZX,20210124150000,52811.0,5311.0,12395.0,3.0,5.0,1631.0,364.0,0.0,543.0,14.0,0.0,5.0,0.0,49592.0,0.0,0.0,4022.0,28.0,0.0,671.0,1493.0,0.0,0.0,0.0,2872.0,10752.0,69898.0,72727.0
20,CQISBG6BZX,20210124151500,52826.0,5317.0,12191.0,11.0,7.0,1675.0,390.0,0.0,509.0,17.0,0.0,1.0,0.0,49331.0,0.0,0.0,4064.0,29.0,0.0,725.0,1512.0,0.0,1.0,0.0,3004.0,10656.0,69473.0,72864.0
21,CQISBG8BZX,20210124151500,52824.0,5453.0,12427.0,5.0,4.0,1687.0,336.0,0.0,559.0,19.0,0.0,1.0,0.0,49502.0,0.0,0.0,4045.0,27.0,0.0,763.0,1650.0,0.0,0.0,0.0,2952.0,10861.0,70022.0,73231.0
22,CQISBG7BZX,20210124151500,52936.0,5223.0,11959.0,1.0,4.0,1622.0,381.0,0.0,564.0,21.0,0.0,5.0,0.0,49434.0,0.0,0.0,4042.0,14.0,0.0,658.0,1601.0,0.0,1.0,0.0,3067.0,10730.0,69236.0,73129.0
23,CQISBG9BZX,20210124151500,52364.0,5515.0,12274.0,6.0,1.0,1715.0,377.0,0.0,553.0,21.0,0.0,4.0,0.0,49570.0,0.0,0.0,3806.0,22.0,0.0,675.0,1532.0,0.0,1.0,0.0,2884.0,10749.0,70064.0,72108.0
24,CQISBG5BZX,20210124151500,52625.0,5177.0,12338.0,2.0,12.0,1662.0,360.0,0.0,566.0,20.0,0.0,0.0,0.0,49178.0,0.0,0.0,3988.0,29.0,0.0,667.0,1520.0,0.0,1.0,0.0,2962.0,10627.0,69336.0,72498.0
25,CQISBG6BZX,20210124153000,52439.0,5399.0,12489.0,6.0,7.0,1682.0,401.0,0.0,527.0,14.0,0.0,3.0,0.0,49273.0,0.0,0.0,4107.0,22.0,0.0,694.0,1569.0,0.0,1.0,0.0,3022.0,10620.0,69834.0,72567.0
26,CQISBG8BZX,20210124153000,52576.0,5322.0,12082.0,5.0,4.0,1683.0,396.0,0.0,553.0,28.0,0.0,0.0,0.0,49137.0,2.0,0.0,4072.0,25.0,0.0,695.0,1626.0,0.0,0.0,0.0,3008.0,10490.0,69244.0,72585.0
27,CQISBG7BZX,20210124153000,52770.0,5264.0,12063.0,2.0,7.0,1648.0,362.0,0.0,539.0,17.0,0.0,4.0,0.0,49203.0,0.0,0.0,4074.0,31.0,0.0,661.0,1531.0,0.0,1.0,0.0,3069.0,10380.0,69149.0,72631.0
28,CQISBG9BZX,20210124153000,52700.0,5318.0,12203.0,2.0,7.0,1633.0,372.0,0.0,565.0,15.0,0.0,5.0,0.0,49676.0,0.0,0.0,4039.0,18.0,0.0,676.0,1511.0,0.0,0.0,0.0,2978.0,10609.0,69829.0,72603.0
29,CQISBG5BZX,20210124153000,52330.0,5267.0,12167.0,2.0,6.0,1633.0,416.0,0.0,571.0,15.0,0.0,4.0,2.0,49039.0,0.0,0.0,4041.0,28.0,0.0,680.0,1501.0,0.0,0.0,0.0,3072.0,10752.0,69143.0,72523.0
30,CQISBG6BZX,20210124154500,52790.0,5145.0,12174.0,3.0,3.0,1657.0,427.0,0.0,584.0,22.0,0.0,2.0,0.0,49479.0,0.0,0.0,4063.0,32.0,0.0,669.0,1600.0,0.0,0.0,0.0,3051.0,10462.0,69523.0,72745.0
31,CQISBG8BZX,20210124154500,52627.0,5450.0,12142.0,6.0,4.0,1623.0,384.0,0.0,545.0,13.0,0.0,1.0,1.0,49857.0,0.0,0.0,3952.0,27.0,0.0,618.0,1569.0,0.0,0.0,0.0,3029.0,10484.0,70069.0,72410.0
32,CQISBG7BZX,20210124154500,52495.0,5383.0,11915.0,6.0,2.0,1588.0,402.0,0.0,564.0,21.0,0.0,1.0,1.0,49317.0,0.0,0.0,4071.0,20.0,0.0,624.0,1632.0,0.0,0.0,0.0,3017.0,10499.0,69238.0,72441.0
33,CQISBG9BZX,20210124154500,53642.0,5500.0,12226.0,5.0,2.0,1606.0,391.0,0.0,548.0,19.0,0.0,1.0,0.0,49890.0,0.0,0.0,4042.0,24.0,0.0,651.0,1523.0,0.0,0.0,0.0,3132.0,10490.0,70234.0,73588.0
34,CQISBG5BZX,20210124154500,52399.0,5325.0,12032.0,2.0,4.0,1604.0,396.0,0.0,563.0,32.0,0.0,3.0,1.0,49228.0,0.0,0.0,3959.0,32.0,0.0,657.0,1526.0,0.0,1.0,0.0,2917.0,10659.0,69219.0,72253.0
35,CQISBG6BZX,20210124160000,54583.0,5582.0,12521.0,5.0,5.0,1705.0,378.0,0.0,598.0,19.0,0.0,4.0,0.0,51106.0,0.0,0.0,4120.0,29.0,0.0,690.0,1543.0,0.0,1.0,0.0,3223.0,10871.0,71955.0,75142.0
36,CQISBG8BZX,20210124160000,53592.0,5585.0,12534.0,3.0,5.0,1750.0,407.0,0.0,567.0,16.0,0.0,2.0,0.0,50426.0,0.0,0.0,4058.0,33.0,0.0,631.0,1600.0,0.0,0.0,0.0,3143.0,10816.0,71334.0,73966.0
37,CQISBG7BZX,20210124160000,54114.0,5476.0,12392.0,7.0,6.0,1716.0,393.0,0.0,565.0,19.0,0.0,0.0,0.0,50943.0,0.0,0.0,4178.0,34.0,0.0,617.0,1487.0,0.0,1.0,0.0,3139.0,10967.0,71545.0,74618.0
38,CQISBG9BZX,20210124160000,54176.0,5495.0,12399.0,3.0,0.0,1643.0,387.0,0.0,595.0,15.0,0.0,3.0,0.0,51108.0,0.0,0.0,4043.0,21.0,0.0,642.0,1547.0,0.0,1.0,0.0,2996.0,10639.0,71670.0,74161.0
39,CQISBG5BZX,20210124160000,53871.0,5459.0,12644.0,0.0,3.0,1672.0,398.0,0.0,568.0,22.0,0.0,4.0,2.0,50678.0,0.0,0.0,4155.0,28.0,0.0,631.0,1442.0,0.0,0.0,0.0,3128.0,10669.0,71491.0,74024.0
40,CQISBG6BZX,20210124161500,54904.0,5594.0,12619.0,6.0,2.0,1747.0,387.0,0.0,538.0,20.0,0.0,5.0,0.0,51934.0,0.0,0.0,4214.0,30.0,0.0,748.0,1407.0,0.0,0.0,0.0,3337.0,11054.0,72896.0,75770.0
41,CQISBG8BZX,20210124161500,54836.0,5602.0,12479.0,3.0,5.0,1773.0,400.0,0.0,546.0,15.0,0.0,4.0,0.0,51460.0,0.0,0.0,4053.0,44.0,0.0,717.0,1364.0,0.0,0.0,0.0,3227.0,10738.0,72318.0,75086.0
42,CQISBG7BZX,20210124161500,54780.0,5585.0,12518.0,9.0,5.0,1780.0,399.0,0.0,557.0,17.0,0.0,0.0,0.0,51445.0,0.0,0.0,4117.0,28.0,0.0,624.0,1453.0,0.0,1.0,0.0,3158.0,10816.0,72353.0,75053.0
43,CQISBG9BZX,20210124161500,54519.0,5521.0,12570.0,4.0,2.0,1795.0,391.0,0.0,585.0,22.0,0.0,15.0,2.0,52293.0,0.0,0.0,4221.0,24.0,0.0,673.0,1350.0,0.0,0.0,0.0,3240.0,10811.0,73228.0,74980.0
44,CQISBG5BZX,20210124161500,54801.0,5499.0,12492.0,3.0,4.0,1688.0,378.0,0.0,531.0,10.0,0.0,2.0,0.0,51604.0,0.0,0.0,4033.0,32.0,0.0,611.0,1399.0,0.0,0.0,0.0,3125.0,10685.0,72231.0,74782.0
45,CQISBG6BZX,20210124163000,55722.0,5566.0,12751.0,8.0,2.0,1793.0,371.0,0.0,594.0,19.0,0.0,3.0,0.0,52659.0,0.0,0.0,4164.0,29.0,0.0,642.0,1329.0,0.0,1.0,0.0,3087.0,10932.0,73794.0,76001.0
46,CQISBG8BZX,20210124163000,55436.0,5743.0,12616.0,5.0,3.0,1723.0,438.0,0.0,564.0,29.0,0.0,1.0,0.0,52444.0,6.0,0.0,4155.0,28.0,0.0,630.0,1392.0,0.0,0.0,0.0,3102.0,10969.0,73594.0,75795.0
47,CQISBG7BZX,20210124163000,56315.0,5521.0,12635.0,3.0,5.0,1744.0,410.0,0.0,626.0,28.0,0.0,0.0,2.0,52788.0,0.0,0.0,4052.0,23.0,0.0,611.0,1452.0,0.0,1.0,0.0,3043.0,11040.0,73799.0,76603.0
48,CQISBG9BZX,20210124163000,55976.0,5853.0,13153.0,3.0,3.0,1801.0,380.0,0.0,624.0,11.0,0.0,19.0,2.0,53234.0,0.0,0.0,4057.0,26.0,0.0,590.0,1418.0,0.0,1.0,0.0,3268.0,10835.0,75116.0,76267.0
49,CQISBG5BZX,20210124163000,56018.0,5615.0,12572.0,1.0,3.0,1818.0,386.0,0.0,620.0,13.0,0.0,2.0,0.0,52663.0,0.0,0.0,4093.0,29.0,0.0,600.0,1429.0,0.0,2.0,0.0,3042.0,11057.0,73719.0,76360.0
50,CQISBG6BZX,20210124164500,58403.0,5817.0,13234.0,7.0,11.0,1735.0,375.0,0.0,639.0,17.0,0.0,9.0,0.0,55505.0,0.0,0.0,4324.0,25.0,0.0,623.0,1361.0,0.0,0.0,0.0,3386.0,11202.0,77387.0,79396.0
51,CQISBG8BZX,20210124164500,58319.0,5758.0,12904.0,7.0,5.0,1793.0,427.0,0.0,537.0,15.0,0.0,4.0,0.0,55001.0,0.0,0.0,4233.0,30.0,0.0,578.0,1354.0,0.0,0.0,0.0,3370.0,11317.0,76485.0,79292.0
52,CQISBG7BZX,20210124164500,58272.0,5887.0,13184.0,8.0,0.0,1850.0,396.0,0.0,623.0,16.0,0.0,1.0,0.0,55448.0,3.0,0.0,4187.0,26.0,0.0,558.0,1395.0,0.0,0.0,0.0,3195.0,11304.0,77439.0,79044.0
53,CQISBG9BZX,20210124164500,58232.0,5783.0,13188.0,1.0,3.0,1849.0,474.0,0.0,606.0,12.0,0.0,5.0,0.0,55614.0,0.0,0.0,4110.0,32.0,0.0,583.0,1341.0,0.0,0.0,0.0,3408.0,11198.0,77589.0,78987.0
54,CQISBG5BZX,20210124164500,57746.0,5770.0,13415.0,5.0,2.0,1810.0,391.0,0.0,606.0,17.0,0.0,3.0,0.0,55035.0,0.0,0.0,4138.0,21.0,0.0,580.0,1405.0,0.0,0.0,0.0,3115.0,11452.0,77084.0,78571.0
55,CQISBG6BZX,20210124170000,62897.0,6051.0,14675.0,4.0,4.0,1980.0,433.0,0.0,600.0,16.0,0.0,9.0,0.0,59985.0,0.0,0.0,4419.0,25.0,0.0,634.0,1332.0,0.0,0.0,0.0,3187.0,11953.0,83787.0,84511.0
56,CQISBG8BZX,20210124170000,62825.0,6053.0,14566.0,18.0,2.0,1997.0,484.0,0.0,709.0,19.0,0.0,2.0,0.0,60144.0,0.0,0.0,4630.0,37.0,0.0,593.0,1415.0,0.0,1.0,0.0,3209.0,12113.0,84029.0,84913.0
57,CQISBG7BZX,20210124170000,62835.0,5947.0,14296.0,7.0,4.0,1969.0,382.0,0.0,644.0,11.0,0.0,3.0,0.0,60413.0,0.0,0.0,4624.0,33.0,0.0,596.0,1466.0,0.0,0.0,0.0,3294.0,12084.0,83703.0,85053.0
58,CQISBG9BZX,20210124170000,62802.0,6055.0,14403.0,2.0,6.0,1988.0,442.0,0.0,640.0,14.0,0.0,7.0,1.0,60254.0,0.0,0.0,4560.0,26.0,0.0,633.0,1443.0,0.0,0.0,0.0,3287.0,12039.0,83861.0,84882.0
59,CQISBG5BZX,20210124170000,62179.0,6052.0,14480.0,7.0,2.0,2023.0,416.0,0.0,659.0,6.0,0.0,1.0,0.0,59665.0,6.0,0.0,4630.0,19.0,0.0,586.0,1340.0,0.0,0.0,0.0,3027.0,12085.0,83344.0,83959.0
60,CQISBG6BZX,20210124171500,65694.0,6267.0,14743.0,2.0,5.0,2077.0,434.0,0.0,688.0,12.0,0.0,7.0,0.0,62871.0,0.0,0.0,4587.0,24.0,0.0,596.0,1367.0,0.0,1.0,0.0,3329.0,12231.0,87138.0,87909.0
61,CQISBG8BZX,20210124171500,65509.0,6096.0,14964.0,10.0,4.0,2081.0,474.0,0.0,680.0,7.0,0.0,4.0,0.0,62709.0,0.0,0.0,4627.0,27.0,0.0,561.0,1361.0,0.0,0.0,0.0,3395.0,12456.0,87055.0,88014.0
62,CQISBG7BZX,20210124171500,65280.0,6216.0,14858.0,3.0,1.0,1902.0,467.0,0.0,674.0,11.0,0.0,1.0,6.0,62610.0,0.0,0.0,4402.0,24.0,0.0,568.0,1362.0,0.0,1.0,0.0,3137.0,12370.0,86794.0,87234.0
63,CQISBG9BZX,20210124171500,65492.0,6176.0,14915.0,7.0,10.0,2053.0,435.0,0.0,654.0,16.0,0.0,2.0,0.0,63070.0,0.0,0.0,4556.0,25.0,0.0,599.0,1332.0,0.0,2.0,0.0,3376.0,12249.0,87370.0,87702.0
64,CQISBG5BZX,20210124171500,64420.0,6083.0,14840.0,6.0,5.0,2176.0,455.0,0.0,676.0,7.0,0.0,2.0,0.0,62385.0,0.0,0.0,4533.0,33.0,0.0,556.0,1350.0,0.0,0.0,0.0,3203.0,12399.0,86662.0,86575.0
65,CQISBG6BZX,20210124173000,67308.0,6450.0,15459.0,3.0,0.0,2059.0,472.0,0.0,685.0,10.0,0.0,3.0,0.0,65127.0,0.0,0.0,4494.0,15.0,0.0,570.0,1143.0,0.0,0.0,0.0,3204.0,12540.0,90306.0,89351.0
66,CQISBG8BZX,20210124173000,67752.0,6469.0,15672.0,8.0,2.0,2186.0,443.0,0.0,671.0,9.0,0.0,6.0,0.0,65463.0,0.0,0.0,4477.0,13.0,0.0,539.0,1209.0,0.0,0.0,0.0,3415.0,12865.0,90950.0,90336.0
67,CQISBG7BZX,20210124173000,67633.0,6250.0,15243.0,6.0,4.0,2033.0,490.0,0.0,735.0,16.0,0.0,5.0,0.0,65545.0,0.0,0.0,4431.0,20.0,0.0,501.0,1182.0,0.0,1.0,0.0,3315.0,12789.0,90370.0,89946.0
68,CQISBG9BZX,20210124173000,67206.0,6576.0,15405.0,3.0,0.0,2081.0,431.0,0.0,721.0,14.0,0.0,3.0,0.0,65655.0,0.0,0.0,4726.0,18.0,0.0,521.0,1170.0,0.0,0.0,0.0,3345.0,12692.0,90918.0,89769.0
69,CQISBG5BZX,20210124173000,67659.0,6283.0,15394.0,2.0,7.0,2237.0,456.0,0.0,675.0,17.0,0.0,0.0,0.0,64768.0,4.0,0.0,4620.0,17.0,0.0,452.0,1195.0,0.0,0.0,0.0,3422.0,12630.0,89871.0,90111.0
70,CQISBG6BZX,20210124174500,66100.0,6353.0,15115.0,2.0,5.0,1989.0,462.0,0.0,712.0,17.0,0.0,4.0,0.0,64301.0,0.0,0.0,4281.0,12.0,0.0,466.0,1083.0,0.0,5.0,0.0,3228.0,12503.0,89001.0,87751.0
71,CQISBG8BZX,20210124174500,65910.0,6345.0,15341.0,2.0,4.0,2002.0,404.0,0.0,635.0,11.0,0.0,3.0,2.0,64710.0,0.0,0.0,4376.0,12.0,0.0,453.0,1036.0,0.0,1.0,0.0,3319.0,12260.0,89514.0,87458.0
72,CQISBG7BZX,20210124174500,66801.0,6193.0,15477.0,5.0,2.0,2020.0,424.0,0.0,742.0,14.0,0.0,10.0,0.0,64200.0,0.0,0.0,4375.0,16.0,0.0,433.0,1121.0,0.0,0.0,0.0,3248.0,12341.0,89106.0,88447.0
73,CQISBG9BZX,20210124174500,66354.0,6308.0,15440.0,3.0,5.0,1999.0,374.0,0.0,720.0,24.0,0.0,4.0,0.0,64217.0,0.0,0.0,4383.0,23.0,0.0,410.0,1130.0,0.0,1.0,0.0,3246.0,12761.0,89127.0,88429.0
74,CQISBG5BZX,20210124174500,66201.0,6215.0,15000.0,10.0,3.0,2060.0,436.0,0.0,715.0,10.0,0.0,8.0,0.0,63838.0,8.0,0.0,4261.0,13.0,0.0,414.0,1063.0,0.0,1.0,0.0,3298.0,12429.0,88343.0,87812.0
75,CQISBG6BZX,20210124180000,64114.0,6103.0,15100.0,2.0,4.0,2024.0,437.0,0.0,672.0,17.0,0.0,6.0,0.0,62712.0,0.0,0.0,4156.0,11.0,0.0,376.0,1006.0,0.0,0.0,0.0,3206.0,12365.0,87130.0,85318.0
76,CQISBG8BZX,20210124180000,64348.0,6077.0,14635.0,6.0,3.0,1908.0,404.0,0.0,705.0,8.0,0.0,2.0,0.0,62760.0,0.0,0.0,4131.0,9.0,0.0,375.0,1044.0,0.0,0.0,0.0,3145.0,12031.0,86550.0,85193.0
77,CQISBG7BZX,20210124180000,63425.0,6110.0,14981.0,3.0,6.0,1972.0,461.0,0.0,679.0,11.0,0.0,4.0,0.0,62522.0,0.0,0.0,4222.0,15.0,0.0,374.0,1115.0,0.0,0.0,0.0,3153.0,12253.0,86775.0,84690.0
78,CQISBG9BZX,20210124180000,64524.0,6205.0,15028.0,3.0,7.0,2013.0,432.0,0.0,652.0,8.0,0.0,12.0,0.0,62403.0,0.0,0.0,4209.0,14.0,0.0,337.0,1036.0,0.0,0.0,0.0,3179.0,11934.0,86803.0,85316.0
79,CQISBG5BZX,20210124180000,63705.0,6066.0,14789.0,3.0,3.0,2036.0,414.0,0.0,700.0,9.0,0.0,4.0,0.0,62032.0,1.0,0.0,4174.0,21.0,0.0,373.0,1026.0,0.0,0.0,0.0,3099.0,12032.0,86102.0,84511.0
80,CQISBG6BZX,20210124181500,57722.0,5858.0,13758.0,1.0,4.0,1851.0,355.0,0.0,608.0,6.0,0.0,3.0,0.0,56334.0,0.0,0.0,4078.0,20.0,0.0,390.0,904.0,0.0,0.0,0.0,2896.0,11188.0,78812.0,77282.0
81,CQISBG8BZX,20210124181500,58092.0,5783.0,13880.0,5.0,7.0,1815.0,356.0,0.0,655.0,7.0,0.0,1.0,1.0,56634.0,0.0,0.0,3772.0,28.0,0.0,319.0,953.0,0.0,2.0,0.0,2887.0,11355.0,79169.0,77497.0
82,CQISBG7BZX,20210124181500,57723.0,5653.0,13719.0,7.0,2.0,1855.0,440.0,0.0,585.0,12.0,0.0,50.0,0.0,56542.0,0.0,0.0,3776.0,20.0,0.0,374.0,977.0,0.0,2.0,0.0,2681.0,11028.0,78900.0,76665.0
83,CQISBG9BZX,20210124181500,57614.0,5879.0,13656.0,0.0,5.0,1728.0,355.0,0.0,563.0,5.0,0.0,7.0,1.0,56578.0,0.0,0.0,4023.0,21.0,0.0,334.0,931.0,0.0,0.0,0.0,2871.0,11132.0,78799.0,77032.0
84,CQISBG5BZX,20210124181500,57384.0,5797.0,13757.0,2.0,1.0,1961.0,408.0,0.0,607.0,4.0,0.0,4.0,0.0,56241.0,0.0,0.0,3801.0,18.0,0.0,327.0,924.0,0.0,0.0,0.0,2915.0,11291.0,78811.0,76738.0
85,CQISBG6BZX,20210124183000,53404.0,5182.0,12827.0,3.0,2.0,1647.0,341.0,0.0,571.0,9.0,0.0,8.0,1.0,51726.0,0.0,0.0,3614.0,18.0,0.0,343.0,870.0,0.0,1.0,0.0,2520.0,10335.0,72346.0,71191.0
86,CQISBG8BZX,20210124183000,53496.0,5396.0,13050.0,5.0,4.0,1698.0,393.0,0.0,649.0,6.0,0.0,4.0,0.0,52672.0,0.0,0.0,3585.0,11.0,0.0,297.0,907.0,0.0,1.0,0.0,2593.0,10674.0,73908.0,71750.0
87,CQISBG7BZX,20210124183000,52813.0,5431.0,12915.0,4.0,1.0,1698.0,434.0,0.0,636.0,7.0,0.0,29.0,0.0,52068.0,0.0,0.0,3537.0,14.0,0.0,265.0,850.0,0.0,0.0,0.0,2565.0,10402.0,73261.0,70592.0
88,CQISBG9BZX,20210124183000,53372.0,5337.0,12901.0,1.0,3.0,1713.0,378.0,0.0,600.0,6.0,0.0,5.0,0.0,51899.0,0.0,0.0,3705.0,18.0,0.0,302.0,916.0,0.0,0.0,0.0,2660.0,10597.0,72884.0,71647.0
89,CQISBG5BZX,20210124183000,53445.0,5453.0,12844.0,2.0,3.0,1712.0,341.0,0.0,529.0,9.0,0.0,2.0,0.0,51670.0,0.0,0.0,3603.0,16.0,0.0,282.0,911.0,0.0,0.0,0.0,2656.0,10460.0,72591.0,71465.0
90,CQISBG6BZX,20210124184500,49912.0,5200.0,12056.0,2.0,6.0,1514.0,350.0,0.0,623.0,8.0,0.0,3.0,0.0,48538.0,0.0,0.0,3385.0,9.0,0.0,288.0,788.0,0.0,0.0,0.0,2538.0,9937.0,68344.0,66921.0
91,CQISBG8BZX,20210124184500,49786.0,5207.0,12101.0,3.0,2.0,1576.0,328.0,0.0,584.0,1.0,0.0,1.0,0.0,48604.0,0.0,0.0,3405.0,15.0,0.0,283.0,752.0,0.0,1.0,0.0,2466.0,9903.0,68440.0,66932.0
92,CQISBG7BZX,20210124184500,49696.0,5203.0,12265.0,5.0,2.0,1539.0,459.0,0.0,569.0,5.0,0.0,7.0,0.0,49011.0,0.0,0.0,3249.0,11.0,0.0,252.0,803.0,0.0,1.0,0.0,2451.0,9711.0,69091.0,66401.0
93,CQISBG9BZX,20210124184500,49865.0,5243.0,12145.0,3.0,2.0,1527.0,342.0,0.0,605.0,3.0,0.0,2.0,1.0,49016.0,0.0,0.0,3437.0,12.0,0.0,237.0,791.0,0.0,0.0,0.0,2508.0,9932.0,68914.0,66905.0
94,CQISBG5BZX,20210124184500,49190.0,5227.0,12219.0,5.0,1.0,1621.0,375.0,0.0,556.0,5.0,0.0,0.0,0.0,48544.0,0.0,0.0,3399.0,10.0,0.0,266.0,776.0,0.0,0.0,0.0,2525.0,9912.0,68581.0,66176.0
